"","x1","text.x","time.x","name.x","party.x","...1","text.y","time.y","name.y","party.y","for_blm","against_blm","topic_blm"
"1166",176667,"Over the weekend, I talked to Vice President Pence about North Carolina’s concerning numbers. I asked him to help us with increasing our testing capabilities, especially in these counties. Another focus will be testing all nursing home residents & staff. This testing is ongoing.",2020-06-15 18:03:39,"Roy Cooper","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1167",13405,"Our prayers are with Officer Jason Judd’s loved ones, his fellow officers and the Peoria community today. 
@PeoriaPoliceAZ",2020-07-14 16:50:41,"Doug Ducey","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"1168",45554,"Frontline workers have gone above and beyond to provide vital services to PA.
 
Today, I'm asking the PA legislature to support them by allocating an additional $225M to the hazard pay program.
 
The program was in high demand from Day 1, and the desire for more help is clear.",2020-09-17 17:49:35,"Tom Wolf","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1169",77262,"Indigenous people experience suicide at higher rates than any other racial or ethnic population.
@weRnative
 is run by Native youth, for Native youth, connecting them with resources and other people who have sought help.",2020-09-10 22:16:43,"Jay Inslee","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1170",153282,"I applaud the Louisiana Trustees for their swift approvals on these major restoration projects and thank the 
@LouisianaCPRA
 staff and the project teams for advancing these large-scale, innovative projects to construction. #lagov",2020-09-29 19:05:31,"John Bel Edwards","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1171",98039,"New Mexico wildfire season is well underway. Approximately 75% of New Mexico is currently abnormally dry, and we must take every precaution.

I am strongly urging local governments to be fire-safe amid droughts this summer.",2020-06-17 20:40:12,"Michelle Lujan Grisham","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1172",121358,"Tune in now! https://facebook.com/GovPritzker/videos/262089118489283/?__cft__[0]=AZV0Mf2RIEN4tK4OHcTPhED3V01CWzFgxRbAC5PtBB_-QBleIo9a7YKHmfuFIttzCOnzOcrEMbI3tPNsz8i4TISJ-89-EKcBMgRe8DlkvFhT0Y4RIVhTdetI_So2EHPnV1APCSzMWO8-lyLwHM8d4R1qnZJyFwtyNutm1up0RSN8rAt-WpjL9sA5z6D7e2CtBUTmU2VxAIMEEk6j-HG_G0Dy&__tn__=%2CO%2CP-R…",2020-10-13 21:12:06,"J. B. Pritzker","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1173",102442,"Today, we’re taking more steps on our road back:
Personal care businesses across the state are all reopening
Organized sports teams are able to begin non-contact practices and drills
Outdoor swimming pools were able to open",2020-06-22 18:33:48,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1174",146664,"Congressman Lewis had a humble, kind and gentle spirit, but he spoke with a powerful moral voice rooted in faith. He stood as a great example of courage and commitment for all of us. He had incredible optimism and belief in the ideals and the promise of America.",2020-07-18 14:08:24,"John Carney","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1175",10137,"Every day, we’re grateful to live in a state filled with generous, caring people. On #WorldGratitudeDay, we’re especially grateful for the health care workers, educators, first responders, Team ND members and all who have helped save lives and livelihoods during COVID-19.",2020-09-21 22:30:03,"Doug Burgum","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"1176",153162,"There are 10 days left to register for #HurricaneLaura related FEMA disaster assistance. Apply for assistance today by registering online at http://DisasterAssistance.gov or by calling 1-800-621-FEMA (3362) #lagov #Laura",2020-10-18 01:20:02,"John Bel Edwards","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1177",89162,"Here is a comparison between school districts' plans for #BackToSchool vs. our advisory map. It will be a challenge in red counties where students are also coming back in person. We, as communities, must work together to slow spread so that kids can stay in school.",2020-08-13 18:30:41,"Mike DeWine","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"1178",133812,"We have reason to believe that bad actors continue to infiltrate the rightful protests of George Floyd’s murder, which is why we are extending the curfew by one day.",2020-05-31 16:36:41,"Tim Walz","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1179",72197,"In 15 minutes, I'll hold a virtual press conference to provide updates in the fight against #COVID19. 

Tune in live at 2:30 p.m. ET (1:30 p.m. CT).
 Watch livestream: http://bit.ly/3bhQu4i
 Twitter live",2020-06-24 18:15:11,"Eric Holcomb","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"1180",114989,".
@FirstLadyTeresa
 & I helped hand out masks at Mt. Beulah Missionary Baptist Church.

We spoke with several St. Louis metropolitan clergy as they worked to distribute the 125,000 masks that state and local government provided for churches in our state’s hardest hit communities.",2020-05-29 15:26:20,"Mike Parson","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"1181",88505,"CRAWFORD: Red for the first time. The county exceeds the CDC’s threshold for high incidence and is seeing a sustained increase in new cases and outpatient visits. Local health officials said that more a third of their cases are coming from spread between family members.",2020-10-22 18:28:06,"Mike DeWine","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"1182",39794,"@Wyoming_DEQ
 is already able and equipped to regulate emissions of air pollutants from the oil and gas sector under the Clean Air Act, such as VOCs, using methods that also decrease methane emissions. In fact, our requirements are some of the most stringent in the nation. 2/3",2020-08-14 02:48:16,"Mark Gordon","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"1183",77149,"Today is a great day to register to vote.",2020-10-07 17:28:59,"Jay Inslee","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1184",154001,".We are optimistic President Trump and the Federal Emergency Management Agency will understand why this request is necessary. #lagov #lalege",2020-06-05 22:54:54,"John Bel Edwards","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1185",63337,"Today we unveiled a new COVID-19 dashboard for anyone interested in tracking local data associated with the coronavirus pandemic. 

This dashboard can be accessed at http://hawaiicovid19.com",2020-09-05 04:21:27,"David Ige","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1186",72083,"Face coverings will be required in schools for students in the 3rd grade & 
, faculty, staff, volunteers & anyone else in schools. 

Masks are also required for co-curricular & extra-curricular activities with exceptions for strenuous physical activity.",2020-07-22 20:48:44,"Eric Holcomb","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"1187",30516,"Those who already receive at least $100 in weekly benefits — 95% of current claimants — will be able to receive this additional $300 weekly benefit from the Federal Government, and they should see that in the new few weeks. (/8)",2020-08-18 19:17:58,"Chris Sununu","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"1188",23846,"Protesters have the right to protest peacefully -- not be harassed. Not be shot at by rubber bullets or tear gas.

Today I am calling for the creation of a new statewide standard for use of force in protests. Acts of violence against peaceful protestors will not be tolerated.",2020-06-05 19:44:34,"Gavin Newsom","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1189",167166,"Sabemos que tiene preguntas, y estamos aquí para ayudarle. Acompáñenos en nuestra llamada telefónica acerca del Coronavirus (COVID-19) marcando el (844)-881-1314.",2020-05-07 22:01:37,"Muriel Bowser","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1190",166782,"LIVE: #FITDC kids. Follow along for workouts you can do at home to burn off some energy.",2020-06-24 19:02:10,"Muriel Bowser","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1191",63449,"The number of Hawaiʻi’s COVID-19 cases remains low, thanks to all who have been adhering to physical distancing, frequent handwashing, remaining at home when you’re sick and, most importantly, masking up.",2020-07-22 22:17:38,"David Ige","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1192",167029,"En unos minutos, a las 6 pm, acompáñenos para una llamada comunitaria sobre el coronavirus.

Marque: 844-881-1314
*No se requiere contraseña*",2020-05-26 21:55:01,"Muriel Bowser","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1193",97608,"This year it's more important than ever that every New Mexican get their flu shot.

Don't let the flu get you – get your flu shot!",2020-10-05 21:07:24,"Michelle Lujan Grisham","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1194",101648,"UPDATE: We’re down to approximately 447,524 outages statewide from a peak of 1,400,000. I’ve been calling the utilities and pressing them to restore power as quickly and safely as possible.",2020-08-06 21:09:28,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1195",139447,"Thank you to all who serve and protect our communities. 

We stand with our brave law enforcement officers. 

#NationalPoliceWeek #BackTheBlue",2020-05-11 23:41:01,"Greg Abbott","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"1196",153483,"I encourage everyone who had damage from #HurricaneLaura in Vernon, Allen, Beauregard, Calcasieu, Cameron and Jefferson Davis parishes to register for FEMA aid now. http://disasterassistance.gov #lagov #Laura",2020-08-30 18:15:52,"John Bel Edwards","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1197",97821,"Today's #COVID19 update:

- 155 new COVID-19 cases, totaling 22,115 cases statewide

- Six additional deaths, totaling 681 deaths statewide

- 127 individuals currently hospitalized with COVID-19

- 9,262 cases designated as recovered

More info here: https://bit.ly/2DCv6vk",2020-08-08 23:50:45,"Michelle Lujan Grisham","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1198",159510,"To stop the spread of #COVID19MA, remember to wear a face-covering in public, especially in places where you are unable to socially distance.

Read about the order + guidance from 
@MassDPH
:
http://mass.gov/coveryourface",2020-07-23 20:44:16,"Charlie Baker","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"1199",45873,"Employees and customers: Here's how you can report #COVID19 health and safety violations:
 File a complaint with a local health department or a law enforcement agency
 Submit this form to 
@PAHealthDept
: http://on.pa.gov/2A8GlK8
 File a complaint at http://OSHA.gov",2020-06-25 14:00:34,"Tom Wolf","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1200",102502,"Because we followed the science and data
Because we acted responsibly
Because all nine million of us pulled together like never before
 
@CovidActNow
 has us ranked as one of only three states on track to contain #COVID19.
 
We must remain vigilant.",2020-06-19 17:39:52,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1201",101979,"Today is the last day to apply for emergency rental assistance:
For New Jersey renters who have experienced a substantial loss of income due to the #COVID19 pandemic
Applications will be accepted by 
@NJDCA
 until 5:00 PM TODAY
Learn more: http://nj.gov/dca/divisions/dhcr/offices/cverap.html…",2020-07-17 15:08:02,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1202",90383,"This study will make #Ohio a global leader in safely re-opening child care.  And as we gather more and more data from the study, it will continue to inform our decisions about best practices at child care centers as we move forward.",2020-05-14 18:18:18,"Mike DeWine","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"1203",121430,"Governor Pritzker joins local leaders to announce funding for Federally Qualified Health Centers to help support healthcare partners across Illinois.",2020-09-25 15:55:26,"J. B. Pritzker","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1204",39859,"The recent death of a member of the Northern Arapaho tribe and the two additional deaths recently identified are sad reminders of the serious, ongoing impact of COVID-19. My thoughts are with their. families. We must continue our efforts to minimize the spread of this virus.",2020-05-18 22:03:47,"Mark Gordon","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"1205",124836,"Susanne and I send our deepest condolences to the Floyd family as we all grieve.",2020-05-30 15:56:06,"Pete Ricketts","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"1206",146862,"Thank you Professor 
@MuqtedarKhan
 for inviting me to discuss these important issues. Now more than ever, we need more conversation.",2020-06-05 14:08:31,"John Carney","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1207",88613,"Today we are reporting 1,447 new cases. In the last seven days, our cases have averaged 1,475 cases per day by report date. To put this in perspective, we had been averaging a little over 1,000 cases per day only two weeks ago.",2020-10-13 18:03:37,"Mike DeWine","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"1208",60953,"Today 
@LGMandelaBarnes
 and I are calling on the Legislature to pass legislation to increase accountability and transparency in policing in Wisconsin and invest in community programming that focuses on violence interruption.",2020-06-19 15:59:02,"Tony Evers","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1209",23529,"Watch this immediately.",2020-10-01 04:50:54,"Gavin Newsom","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1210",97661,"Justice Ruth Bader Ginsburg was an American hero.

She exemplified the best of our country’s founding ideals. She charted and herself lived an American course toward equal representation and empowerment for women.

Just as our nation does, I mourn her death.",2020-09-19 00:30:07,"Michelle Lujan Grisham","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1211",27180,"This is going to be one of those moments where we can all look back and remember where we were and how we reacted. Let’s come together. Let’s make impactful change for Breonna. 

Watch today's full briefing: http://bit.ly/32WZL0w",2020-09-24 00:29:15,"Andy Beshear","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1212",27139,"There are only a couple days left to register to vote. Visit http://GoVoteKy.com by October 5 to make your voice heard in the #2020Election. #GoVoteKy",2020-10-01 17:31:42,"Andy Beshear","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1213",190432,"I am adding eight counties with alarming COVID-19 spread to a Watch List: Jefferson, Lake, Lincoln, Malheur, Morrow, Umatilla, Union, Wasco. Counties on the Watch List to face restrictions if metrics don’t improve.",2020-07-03 18:30:04,"Kate Brown","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1214",102610,"It’s been nearly a decade since New Jersey first set its sights on becoming a global leader in wind energy. 

We’ve already made huge strides in setting our goals, and in bringing in our first partners to help meet those goals.

Now, we’re taking the next step FORWARD.",2020-06-16 17:09:36,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"1215",88643,"To live with the virus, we need to adjust our routines. That may mean reconsidering attending a crowded event or going to a party. And if you happen to get sick—please answer the phone when you get a call from a contact tracer.",2020-10-08 18:35:35,"Mike DeWine","Republican",NA,NA,NA,NA,NA,NA,NA,NA
