,x1,text,time,name,party,for_blm,against_blm,topic_blm
843,176708,"Today I signed Executive Order 145 to establish the North Carolina Task Force for Racial Equity in Criminal Justice. Led by 
@Anita_Earls
 & 
@NCAGO
, the task force will develop & help implement strategies & policies to help eliminate systemic racism in our criminal justice system.",2020-06-09 19:06:28,Roy Cooper,Democratic,1,0,1
844,176710,"When convicted of the same crime, Black men receive a prison sentence that is 20 percent longer than white men. Black women are imprisoned at twice the rate as white women and are one and a half times more likely to be killed by law enforcement.",2020-06-09 19:05:12,Roy Cooper,Democratic,1,0,1
845,176711,Black adults are almost six times more likely to be incarcerated than white adults and Black men are two and a half times more likely to be killed by law enforcement. Hispanic adults are three times more likely to be incarcerated than white adults.,2020-06-09 19:04:53,Roy Cooper,Democratic,1,0,1
846,176712,"Data shows that nationwide, communities of color are disproportionately affected at all stages of the criminal justice system.",2020-06-09 19:04:36,Roy Cooper,Democratic,1,0,1
847,176713,"For Black people, the past several weeks have again ripped open scars created by generations of historical trauma. Too often, that trauma was inflicted by a criminal justice system that should protect them, but instead treats them unfairly.",2020-06-09 19:04:29,Roy Cooper,Democratic,1,0,1
848,176714,"George Floyd was not the first victim of excessive force. Too many other people of color have been harassed, harmed, injured or killed. Added together, their lives and their stories have made this spotlight too bright to ignore.",2020-06-09 19:04:08,Roy Cooper,Democratic,1,0,1
849,176739,George Floyd should be alive today. We can’t bring him back but we can work for justice in his name. It’s up to all of us to fight racism on every front.,2020-06-06 16:28:46,Roy Cooper,Democratic,1,0,1
850,176744,My administration is committed to eliminating disparities. We will keep listening. We will continue to work with communities all across our state to address systemic injustice.,2020-06-04 20:37:47,Roy Cooper,Democratic,1,0,1
851,176775,"But I say again, as I did over the weekend, we can’t lose sight of the reason nonviolent protestors are in the streets. They are calling out the systemic injustices that black people and communities of color have endured for generations. We have to listen to what they are saying.",2020-06-02 18:04:15,Roy Cooper,Democratic,1,0,1
852,176777,"George Floyd’s brother visited the site of the murder and spoke yesterday. He had a powerful message to those working in his brother’s name. Stop the violence. End the destruction. “Let’s do this another way,” he said.",2020-06-02 18:03:38,Roy Cooper,Democratic,1,0,1
853,176788,"We have to constructively channel our anger, frustration & sadness to force accountability & action. If we don’t, we haven’t learned anything. We have to have these conversations & then move beyond them to do the work of fighting racism & building safe communities for everyone.",2020-05-31 20:09:17,Roy Cooper,Democratic,1,0,1
854,176789,"George Floyd’s sister, Bridgette, lives in Hoke County, North Carolina. I spoke to her yesterday by phone. While I cannot bring her brother back, I can work for justice in his name. I assured her that’s what we would do.",2020-05-31 20:08:28,Roy Cooper,Democratic,1,0,1
855,176790,"Racism. Excessive use of police force. Health disparities. Poverty. White supremacy. These are wrong. They are ugly, but they are present. We must deal with them. We will deal with them.",2020-05-31 20:08:17,Roy Cooper,Democratic,1,0,1
856,176792,I've urged mayors to work closely with their police departments to prioritize de-escalating tensions. I've encouraged them to meet with the protest organizers in their cities to continue the dialogues they’re having and open dialogues with others they haven't talked with yet.,2020-05-31 20:07:50,Roy Cooper,Democratic,1,0,1
857,176795,"I am thankful for those who passionately demonstrated and for the EMS workers, law enforcement officers and municipal officials who provided a space for voices to be heard. It was an exhausting night for some of them.",2020-05-31 20:06:47,Roy Cooper,Democratic,0,1,1
858,176796,"In many ways, those actions undermine peaceful pleas for justice.",2020-05-31 20:06:23,Roy Cooper,Democratic,1,0,1
859,176802,"Unfortunately, today the headlines are not about those protestors and their calls for serious, meaningful change. They are more about riots, and tear gas, and broken windows, and stolen property. I fear the cry of the people is being drowned out by the noise of riots.",2020-05-31 20:04:41,Roy Cooper,Democratic,1,0,1
860,176803,"In cities across our state, protestors gathered to seek justice for them, for themselves and their children. To call for changes to the systemic problems that have allowed racism to endure. Many brought their children with them to show the importance of calling for action.",2020-05-31 20:04:28,Roy Cooper,Democratic,1,0,1
861,176804,"They are stark instructions from parents to children about how to stay safe in their own neighborhoods, and how to stay safe during encounters with law enforcement. They are heartbreaking memorials for people who should not be dead.",2020-05-31 20:03:37,Roy Cooper,Democratic,1,0,1
862,176806,"We’ve had moments of heightened awareness, some right here in our own state. But they've faded from the headlines too fast. We've made some progress, but when you see George Floyd on the ground begging for air, you realize that we have so much more work to do.",2020-05-31 20:03:02,Roy Cooper,Democratic,1,0,1
863,176808,I’m here today to talk about the call being sounded right now across our state and country to stamp out the persistent and ugly flames of racism. The unjust killing of George Floyd less than a week ago combined with many other recent and distant events broke open painful wounds.,2020-05-31 20:02:21,Roy Cooper,Democratic,1,0,1
864,176811,I am in continuing contact with Emergency Management leaders about violence occurring in some of our cities. Frustrating that planned peaceful protests about real systemic racism are marred. I am grateful for those seeking justice peacefully. - RC,2020-05-31 4:29:45,Roy Cooper,Democratic,1,0,1
865,176812,"“The protests around the country offer a space for people to make their voices heard, but they must happen without violence and further loss of life. It’s time we have the difficult conversations needed to stamp out racism and end these unjust killings.” - RC (2/2)",2020-05-30 18:51:34,Roy Cooper,Democratic,1,0,1
866,176813,"“George Floyd and so many others should be alive right now. People are angry, frustrated and sad, and I am too. If we don’t force our communities toward accountability and action then we haven’t learned anything.” (1/2)",2020-05-30 18:51:34,Roy Cooper,Democratic,1,0,1
867,176917,"Former Representative Larry Womble spent his life advocating for racial justice and education equality in North Carolina. Our prayers are with his family, loved ones and the Winston-Salem community.",2020-05-15 19:26:40,Roy Cooper,Democratic,1,0,1
868,190023,"Housing is a human need. Period. Due to generations of racist housing policies, today Black homeownership in Portland stands at 25%, while white homeownership is at 57%. We must take action to make Oregon housing more accessible to everyone who calls this state home.",2020-10-15 16:32:39,Kate Brown,Democratic,0,0,0
869,190026,"Today, which should have been George Floyd’s 47th birthday, is a stark reminder: police accountability can literally mean the difference between life and death. In Oregon, we are taking real, concrete steps to create criminal justice & police reform that works for all Oregonians.",2020-10-14 22:13:07,Kate Brown,Democratic,1,0,1
870,190078,It's Friday. Say her name. #BreonnaTaylor,2020-10-02 17:01:52,Kate Brown,Democratic,1,0,1
871,190102,"Journalists and law enforcement officers have difficult jobs to do during these demonstrations, but I do still believe that we can protect free speech and keep the peace.",2020-09-28 0:04:19,Kate Brown,Democratic,1,1,1
872,190104,"Free speech and free press are two of my core values. I take the use of physical force by law enforcement officers seriously, whether it involves members of the public or the media.",2020-09-28 0:04:19,Kate Brown,Democratic,1,0,1
873,190106,"I have ended my joint law enforcement order for Portland. Thank you to 
@ORStatePolice
, 
@MultCoSO
 & 
@PortlandPolice
 for your professionalism preventing violence. And thanks to Oregonians––when we work together, we can keep the peace & protect free speech. https://bit.ly/3cCSvK9",2020-09-27 15:25:24,Kate Brown,Democratic,0,1,1
874,190109,"Breonna Taylor and her family deserve justice. 

And this week’s grand jury decision was not justice.

#SayHerNameBreonnaTaylor",2020-09-25 22:33:07,Kate Brown,Democratic,1,0,1
