,x1,text,time,name,party,for_blm,against_blm
879,166003,"Reminder: Testing sites and grocery distribution sites are closed today in observance of Indigenous Peoples' Day.

If you are experiencing symptoms, please stay home and contact your medical provider.",2020-10-12 10:00:22,Muriel Bowser,Democratic,NA,NA
440,100719,"FORECAST: Windy, rainy conditions are expected today through tomorrow, which may cause power outages. Be prepared:
Avoid unnecessary travel
Beware of downed power lines
Report a power outage: http://ready.nj.gov/plan-prepare/public-utilities.shtml…",2020-10-12 15:01:30,Phil Murphy,Democratic,NA,NA
312,34338,"I stopped in & said hello to correctional & probation officers attending the 
@AK_Corrections
 Academy. I reminded them that Alaska appreciates our law enforcement officers, & to serve Alaskans to the best of their ability.

#akgov #Alaska",2020-10-12 19:18:28,Mike Dunleavy,Republican,NA,1
249,159367,"This strategy has been designed to be user-friendly and easily accessible for tenants and landlords in need, and is comprised of new or expanded programs to help people stay in their homes.
Learn more about resources:",2020-10-12 21:18:39,Charlie Baker,Republican,NA,NA
937,45437,"Making your mail ballot count is simple:
 READ the instructions
 Mark ballot with a pen
 Seal it in the secrecy envelope labeled ""official ballot""
 Seal those into the return envelope
 Sign and complete the voter’s declaration
 Return ASAP: http://VotesPA.com/County",2020-10-13 12:03:47,Tom Wolf,Democratic,NA,NA
227,118875,Many of our neighboring states continue to see an increasing number of cases which is not unexpected & it’s something most states have been predicting as we headed into the fall. And our own modeling predicted an increase in cases here in Vermont: http://dfr.vermont.gov/about-us/covid-19/modeling… 1/7,2020-10-13 15:04:01,Phil Scott,Republican,NA,NA
175,118874,"But we do not expect a large increase and it’s in our hands to keep our numbers down. I encourage all Vermonters to think carefully about the number of activities you’re involved in, the number of people you come in contact with and try to limit those as much as possible. 2/7",2020-10-13 15:04:24,Phil Scott,Republican,NA,NA
538,165996,"If you or someone you know is a victim of domestic violence, please visit http://bit.ly/purpleresources.

#DomesticViolenceAwarenessMonth",2020-10-13 16:00:36,Muriel Bowser,Democratic,NA,NA
231,100711,"$10 million for the 
@NewJerseyEDA
’s PPE Access Program
$15 million to support 
@NJDCA
’s rental assistance programs
$5 million to support food banks, soup kitchens, and other hunger relief",2020-10-13 16:50:19,Phil Murphy,Democratic,NA,NA
851,77135,"If there is ever a year to be prepared for a disaster, it’s 2020.

Join the Great Washington #ShakeOut this Thursday. And make sure you and your family are ready for an earthquake.",2020-10-13 17:32:52,Jay Inslee,Democratic,NA,NA
730,88601,"While we are starting to catch up on these numbers, there is still reason to be concerned.  There’s a danger that these diseases could easily spread if children aren’t vaccinated.",2020-10-13 18:23:21,Mike DeWine,Republican,NA,NA
263,27053,"Early voting begins today. There are more opportunities to make your voice heard this election, while keeping yourself and others safe. Visit http://GoVoteKy.com for more information. #GoVoteKy",2020-10-13 18:43:10,Andy Beshear,Democratic,NA,NA
627,82559,She’s awesome!,2020-10-13 18:49:58,Kristi Noem,Republican,NA,NA
892,146357,"TOMORROW: The Delaware Legislative Black Caucus is hosting a virtual workshop at 11 a.m. to assist minority businesses owners understand the process of doing business in the state. 

Register: https://zoom.us/webinar/register/WN_g_3WO7wYQby2-sMVcSvBow…",2020-10-13 20:00:01,John Carney,Democratic,NA,NA
244,128756,"Today I’m pleased to celebrate the 245th birthday of the 
@USNavy
. As a former member of the U.S. Navy, I would like to extend my gratitude to the many servicemen and women who make it their mission every day to protect Americans at home and abroad.",2020-10-13 20:45:50,Ron DeSantis,Republican,NA,NA
810,12758,"Resources and support are available for victims and survivors of domestic violence.

National Domestic Violence Hotline: 1-800-799-7233

More: https://goyff.az.gov/content/domestic-sexual-violence/… 
@AZGOYFF
 @ndvh
 #EndDVinAZ #DVAwarenessMonth #ItCanStop",2020-10-13 22:14:30,Doug Ducey,Republican,NA,NA
802,60584,Wisconsin’s small businesses—from retail to lodging and events—need our help now more than ever. That’s why we invested an additional $100 million of our CARES funds to directly help these folks keep the lights on and the doors open.,2020-10-14 0:24:24,Tony Evers,Democratic,NA,NA
485,23488,"""The harms caused by rushing this year's census count are irreparable."" — Justice Sotomayor",2020-10-14 2:18:10,Gavin Newsom,Democratic,NA,NA
667,124629,"Congratulations to 
@CLAAS_America
 for being Nebraska Manufacturer of the Year!",2020-10-14 14:12:37,Pete Ricketts,Republican,NA,NA
821,77125,"The final day to complete the Census is TOMORROW.

Respond today. Pass it on.",2020-10-14 17:07:11,Jay Inslee,Democratic,NA,NA
532,100696,"Join me tomorrow at 9:30 AM on Facebook Live as we make an announcement on our efforts to build a stronger, fairer, more inclusive New Jersey economy.

http://facebook.com/governorphilmurphy…",2020-10-14 21:52:01,Phil Murphy,Democratic,NA,NA
968,165981,LIVE: #ReopenStrong term two information session.,2020-10-14 22:05:26,Muriel Bowser,Democratic,NA,NA
926,27032,"It took a long time to get him home, but we honor the sacrifice of Navy Fireman Martin Young no less. https://go.usa.gov/x7qq2",2020-10-15 15:54:12,Andy Beshear,Democratic,NA,NA
15,176119,"So even if you’re gathering with friends or extended family or if you’re just running into the store for a second – wear a mask, wait 6 feet apart, and wash your hands. We will succeed if we do this together.",2020-10-15 19:12:33,Roy Cooper,Democratic,NA,NA
586,30363,"THREAD: Today we're making an additional $45 MILLION investment into our public schools. As I've long said, the state will continue to provide support for schools as they return to in-person or hybrid instruction models.",2020-10-15 19:25:23,Chris Sununu,Republican,NA,NA
636,82553,"Curious - why doesn't the press care that 
@Twitter
 and 
@Facebook
 are censoring one of their own and assaulting Freedom of the Press?

Every reporter should Google ""Martin Niemoller."" First they came for 
@nypost
...",2020-10-15 19:50:24,Kristi Noem,Republican,NA,NA
320,153171,"Louisiana, early voting starts today and runs through October 27 with the exception of Sundays. Take advantage of this opportunity to make your voice heard and avoid long lines. Visit http://geauxvote.com to find your early voting locations. 
 #lagov",2020-10-16 13:15:08,John Bel Edwards,Democratic,NA,NA
886,40402,"Replying to 
@MobileChamber
 and 
@LawrenceSpecker",2020-10-16 14:29:34,Kay Ivey,Republican,NA,NA
852,27025,Agriculture education and processing expansion among projects approved. https://go.usa.gov/x7332,2020-10-16 16:17:34,Andy Beshear,Democratic,NA,NA
888,190017,"“Oregon, which has one of the most progressive automatic voter registration processes and mail-in voting, maintains the first position as the easiest state in which to vote.""",2020-10-16 17:47:26,Kate Brown,Democratic,NA,NA
613,144424,"“What our state is doing with the CARES Act and these grants is a game changer for us. So many great things are going on in South Carolina and I am so proud to be a part of it.”- Teresa Wardlaw, Owner of Cool Care Heating and Air

(3/)",2020-10-16 18:28:44,Henry McMaster,Republican,NA,NA
295,153169,Louisianans affected by #Delta can re-register now to get a head start on their phone application and interview if DSNAP is approved for their parish. 𝗧𝗲𝘅𝘁 𝗟𝗔𝗗𝗦𝗡𝗔𝗣 𝘁𝗼 𝟴𝟵𝟴-𝟮𝟭𝟭 for more info or visit http://dcfs.la.gov/dsnap. #lagov #HurricaneDelta,2020-10-17 0:21:54,John Bel Edwards,Democratic,NA,NA
176,63234,"The pre-travel testing program launched yesterday is just one part of our multilayered system to protect public health while helping to revive Hawaiʻi’s economy. There are still some issues to work out, but overall it went smoothly.
https://printreplica.staradvertiser.com/?publink=6fda500c7_134385c…",2020-10-17 0:28:02,David Ige,Democratic,NA,NA
499,153164,"Those affected by #HurricaneDelta in Acadia, Calcasieu, Cameron, Jefferson Davis and Vermilion parishes may begin registering for FEMA assistance today by registering online at http://DisasterAssistance.gov or by calling 1-800-621-FEMA (3362). #lagov #Delta",2020-10-17 14:42:00,John Bel Edwards,Democratic,NA,NA
268,165963,"Hello? Yes, it's you we're looking for. Contact tracing is a critical tool in getting our city back on its feet. Answer the call.",2020-10-17 15:00:33,Muriel Bowser,Democratic,NA,NA
32,124622,"It was an honor to address the 
@NRA
’s Women’s Leadership Forum Summit. Never stop fighting to protect the Second Amendment! #2A",2020-10-18 18:05:30,Pete Ricketts,Republican,NA,NA
907,27012,I love seeing pictures like this. Take pride in making your voice heard! It's a privilege we shouldn't take for granted. Visit http://GoVoteKy.com for early voting near you.,2020-10-18 22:09:37,Andy Beshear,Democratic,NA,NA
964,23468,"CALIFORNIA: TODAY is the last day to register to vote and receive your mail-in ballot before election day. 

Don’t sit this one out. There’s too much at stake.

http://RegisterToVote.ca.gov",2020-10-19 14:36:12,Gavin Newsom,Democratic,NA,NA
780,30347,The State has and will continue to provide any resources that are necessary to enable LRG Healthcare to continue services while it navigates this process. (3/3),2020-10-19 14:38:44,Chris Sununu,Republican,NA,NA
961,165956,LIVE: Situational update October 19.,2020-10-19 15:12:15,Muriel Bowser,Democratic,NA,NA
744,108419,"All eight counties in Connecticut have received disaster declarations from 
@USDA
 due to the ongoing drought the state has been experiencing.

The designation means farmers throughout the state are eligible for disaster assistance due to production losses.",2020-10-19 20:54:24,Ned Lamont,Democratic,NA,NA
896,40390,"I’m saddened to hear of the passing of Eula Battle. She was a loving and supportive wife to Mayor Battle, and as he refers to her, his “best friend.” I extend my deepest sympathies and prayers to their family in this hard season. #alpolitics",2020-10-20 15:49:13,Kay Ivey,Republican,NA,NA
228,131309,Please register to donate by calling 888-308-3924 or visiting https://obi.org/about-us/plasma/…,2020-10-20 16:44:28,Kevin Stitt,Republican,NA,NA
277,133429,"Excited to be a part of the grand opening for our new saliva testing lab – with capacity to process 30,000 tests each day – in Oakdale. The only way we’ll get through this pandemic is by working together. This is another win for our public-private partnerships!",2020-10-20 22:08:59,Tim Walz,Democratic,NA,NA
