"","x1","text","time","name","party","for_blm","against_blm"
"1417",72111,".
@IndianaDOC
 Commissioner Rob Carter wears his mask to help protect people at risk from #COVID19 like his mother-in-law. Who do you wear your mask for? #MaskUpHoosiers",2020-07-15 16:46:44,"Eric Holcomb","Republican",NA,NA
"1418",124637,"Legendary MLB star Bob Gibson passed away yesterday after a valiant battle with cancer. He was a great Nebraskan and champion for civil rights. Susanne and I send our thoughts and prayers to the Gibson family as we mourn his passing and celebrate his legacy.",2020-10-03 20:31:59,"Pete Ricketts","Republican",NA,NA
"1419",45437,"Making your mail ballot count is simple:
 READ the instructions
 Mark ballot with a pen
 Seal it in the secrecy envelope labeled ""official ballot""
 Seal those into the return envelope
 Sign and complete the voter’s declaration
 Return ASAP: http://VotesPA.com/County",2020-10-13 12:03:47,"Tom Wolf","Democratic",NA,NA
"1420",43660,"Thanks to 
@GovernorGordon
 of Wyoming for the nomination. I nominate 
@GovHerbert
 to share why he wears a mask in Utah! #MaskUpIdaho #MaskUpAmerica #OneIdaho #MaskUpUtah",2020-07-20 16:00:52,"Brad Little","Republican",NA,NA
"1421",121793,"This. In Illinois, we just tested a record 43,000 people yesterday - virtually on our own.",2020-07-16 19:40:12,"J. B. Pritzker","Democratic",NA,NA
"1422",10343,"We'll be discussing the budget guidelines for the 2021-23 biennium at 11 a.m. CT. Join us for an update on the state revenue outlook. Watch here:",2020-05-01 16:01:31,"Doug Burgum","Republican",NA,NA
"1423",77489,"New to facial coverings? 
@WADeptHealth
 has answers to some common myths and misconceptions. 

Bottom line: 
 Wearing a facial covering protects the people around you. 
 That slows the spread. 
 And that’s how we beat this virus. 

#MaskUpWA",2020-06-25 18:47:15,"Jay Inslee","Democratic",NA,NA
"1424",82861,"A week ago, I suggested a three-pronged compromise with the tribes:

-No checkpoints on State or US highways;
-We have no objection to checkpoints on BIA roads;
-If checkpoints persist on BIA roads, we ask that the tribes make accommodations for the good of their people. (4/6)",2020-05-20 21:37:19,"Kristi Noem","Republican",NA,NA
"1425",88871,"Dr. Duwve is a graduate of North Olmsted High School and of The Ohio State University.  She went on to receive a Master of Public Health from the University of Michigan and her Medical Doctor degree from Johns Hopkins.",2020-09-10 18:43:15,"Mike DeWine","Republican",NA,NA
"1426",89825,"We'll have a #COVID19 update today at 2 p.m. 

Check your local media or: 
 RADIO: Ohio's 
@NPR
 affiliates
 ONLINE: http://ohiochannel.org

#InThisTogetherOhio
#ResponsibleRestartOhio
#StaySafeOhio

http://coronavirus.ohio.gov",2020-06-25 16:24:00,"Mike DeWine","Republican",NA,NA
"1427",119300,"Small businesses and their employees drive our economy. We must step up and act quickly to help them survive this emergency and go on to thrive in the future.  

That’s why I’ve proposed a $400 million Economic Relief and Recovery Package. 

Read more 
https://governor.vermont.gov/press-release/governor-phil-scott-announces-first-economic-relief-and-recovery-package…",2020-05-23 13:59:15,"Phil Scott","Republican",NA,NA
"1428",101647,"As we continue to work to get the lights back on across New Jersey, I urge you to check in on your neighbors, friends, and family – especially the elderly and the vulnerable. Make sure they’re okay and see if they need anything.

Let’s keep looking out for each other.",2020-08-06 21:09:28,"Phil Murphy","Democratic",NA,NA
"1429",121569,"We can't afford a census undercount. By filling out your Census form at http://my2020census.gov, you're helping secure funding for schools, roads, hospitals & more. It's a safe and confidential way to help serve your state and nation. Let's #MakeILCount.",2020-08-25 15:40:12,"J. B. Pritzker","Democratic",NA,NA
"1430",190051,"Raúl is one of the 5,000 brave kids in Oregon fighting cancer, which puts him at a higher risk of contracting COVID-19. But you can help keep him safe. Please wear a mask for Raúl.  #MaskUpOR",2020-10-08 23:02:43,"Kate Brown","Democratic",NA,NA
"1431",63354,"I thank them for their many years of service to the people of Hawaiʻi and wish them well as they retire and are able to spend time with their families.",2020-08-31 19:17:42,"David Ige","Democratic",NA,NA
"1432",13702,"The death of George Floyd is tragic and abhorrent. It should be condemned by leaders at all levels ⁠— and we should listen to those who seek to have a civil dialogue on how to ensure it never happens again. 6/",2020-05-31 18:05:50,"Doug Ducey","Republican",NA,NA
"1433",34470,"Thank you 
@SamaritansPurse
 for your generous and continued support to #Alaska during these times! 

#ThankYou #akgov #COVID19",2020-05-27 22:27:54,"Mike Dunleavy","Republican",NA,NA
"1434",35464,"As we continue with reopening, I ask that Montanans and any travelers into our state honor the restrictions in our tribal communities. They have our full support as they determine what is best to keep their communities safe and healthy from COVID-19.",2020-06-09 16:28:40,"Steve Bullock","Democratic",NA,NA
"1435",46111,"As counties move from the red to yellow phase, many businesses will be able to resume in-person operations.

To keep our workers, customers, and communities safe, we have released guidance for those operating in yellow phase counties.

See the full list 
 https://pa.gov/guides/responding-to-covid-19/#ForBusinesses…",2020-05-14 16:00:01,"Tom Wolf","Democratic",NA,NA
"1436",118835,"Wear masks, keep 6 feet apart, avoid crowds and follow the travel guidance. These are simple steps that will help us live our lives while we manage the virus and ensure we come out of this stronger than before. 8/8",2020-10-23 15:11:24,"Phil Scott","Republican",NA,NA
"1437",12668,"Today is the last recommended day to mail in your ballot 
 

If you don’t mail it out today, drop it off at any voting location or secure ballot-drop box in your county by 7 p.m. on Election Day.",2020-10-27 16:08:12,"Doug Ducey","Republican",NA,NA
"1438",90044,"#Ohio's #COVID19 data for June 8, 2020.

More in-depth data can be found at http://coronavirus.ohio.gov 

#InThisTogetherOhio
#StaySafeOhio
#ResponsibleRestartOhio",2020-06-08 18:03:25,"Mike DeWine","Republican",NA,NA
"1439",46025,"Sending my condolences to the friends and family of George Floyd.

Every day, in every corner of our society, we need to work at eliminating racism.

That means we need to do our part to address racism — from the smallest thought to the biggest action — here in Pennsylvania, too.",2020-05-29 19:16:25,"Tom Wolf","Democratic",NA,NA
"1440",159506,"Today I signed a supplemental budget bill that authorizes #COVID19MA spending and also establishes #Juneteenth Independence Day as an annual state holiday on June 19 in order to recognize the continued need to ensure racial freedom and equality.
READ: https://bit.ly/2WTlzqb",2020-07-24 16:21:25,"Charlie Baker","Republican",NA,NA
"1441",102398,"There is ABSOLUTELY NO REASON for our rate of transmission to begin to creep back up because people have become complacent in social distancing, or are crowding around bars and restaurants unmasked.",2020-06-23 17:12:40,"Phil Murphy","Democratic",NA,NA
"1442",190500,"In Alabama, a state with 25,000 confirmed COVID cases and more than 700 deaths, it's a relief that voters won't have to risk their health to make their voices heard.

Alabama should join Oregon in voting from home. It's healthy, safe, and secure – even the President does it.",2020-06-16 23:34:28,"Kate Brown","Democratic",NA,NA
"1443",121761,"This virus is not a blue state virus or a red state virus.

The deadly nature of this virus is not a hoax.

Choosing to go out in public without a mask on is not a political statement.",2020-07-22 19:00:06,"J. B. Pritzker","Democratic",NA,NA
"1444",151382,".
@WMAR2News
 | Gov. Hogan, State Superintendent announce $210 million in additional funding to help Maryland schools",2020-06-29 17:21:15,"Larry Hogan","Republican",NA,NA
"1445",109287,"HAPPENING NOW: News briefing to discuss the latest updates on COVID-19

WATCH LIVE 
 https://youtu.be/z01EcoaR1kk",2020-05-07 19:58:53,"Ned Lamont","Democratic",NA,NA
"1446",166559,"Due to inclement weather, the public testing sites at Judiciary Square and Anacostia will be closed on Friday, July 24.",2020-07-24 11:42:56,"Muriel Bowser","Democratic",NA,NA
"1447",90089,"The map is a combination of private companies offering testing and Community Health Centers.",2020-06-04 14:14:00,"Mike DeWine","Republican",NA,NA
"1448",34413,"It takes partners like Camai Community Health Center to protect and prepare Alaska’s communities for a COVID-19 outbreak.",2020-07-27 21:30:00,"Mike Dunleavy","Republican",NA,NA
"1449",146326,"Every Delaware student should be graduating high school ready for college or a high-paying career. 

That’s why we’re using data to make sure that DE students have access to skills-based training they need to land good jobs directly out of high school.",2020-10-21 20:12:24,"John Carney","Democratic",NA,NA
"1450",100961,"For the past 60 years, the Youth Development Clinic of Newark has served the children and families and Newark. With the onset of remote-learning, YDC had to quickly moved to telehealth services, and they received a loan from the 
@NewJerseyEDA
 to help.",2020-09-21 17:20:50,"Phil Murphy","Democratic",NA,NA
"1451",13925,"Today, I’m announcing that barbers and cosmetologists can resume appointment-based services starting Friday, May 8, following 
@CDCgov
 and 
@AZDHS
 guidelines for sanitation and safer practices. That guidance can be found here: https://azgovernor.gov/sites/default/files/guidance_for_barbers_and_cosmetologists-2.pdf… 5/",2020-05-04 22:48:27,"Doug Ducey","Republican",NA,NA
"1452",71968,"At 2:30 p.m. ET (1:30 p.m. CT), I'll hold a virtual press conference to provide updates in the fight against #COVID19. 

Watch live",2020-09-16 17:30:09,"Eric Holcomb","Republican",NA,NA
"1453",10320,"The Emergency Commission voted today to utilize $500M+ in federal funding for our COVID-19 response and recovery. We’re in a fortunate position to be able to deploy these funds in a way that can help so many citizens and help our economy get rolling again.",2020-05-12 20:39:54,"Doug Burgum","Republican",NA,NA
"1454",114826,"Teresa & I celebrated the new $42 million additon to 
@BurnsMcDonnell
’s campus in Kansas City.

In the midst of COVID-19, Burns & McDonnell continued to work on nearly 10,000 critical infrastructure projects in #KC and across the world — including the new addition to HQ.",2020-06-16 18:44:44,"Mike Parson","Republican",NA,NA
"1455",27548,"A good rain reminds us of renewal — meaning we will get through this and will get through this together. ^AB #TogetherKy",2020-07-31 00:40:28,"Andy Beshear","Democratic",NA,NA
"1456",45331,"With a record 9 million Pennsylvanians registered to vote and nearly 3 million mail ballots to process, we'll likely not know the results on election night.
 
That's the reality.
 
We'll all need to be patient as counties diligently work to provide accurate results.",2020-10-29 18:16:14,"Tom Wolf","Democratic",NA,NA
"1457",40847,"Alabama #SmallBiz, #PPPLoans are still available. I urge you to contact your financial institution & visit https://home.treasury.gov/policy-issues/cares/assistance-for-small-businesses… for the latest Paycheck Protection Program info. Apply today! #alpolitics 
@SBAgov
 @USTreasury
 @ALBankers
 @nfib_al",2020-05-09 14:21:25,"Kay Ivey","Republican",NA,NA
"1458",166176,"LIVE: #FITDC Seniors.",2020-09-16 13:02:57,"Muriel Bowser","Democratic",NA,NA
"1459",30955,"The Main Street Relief Fund is an innovative, $400M fund meant to help small businesses in the wake of #COVID19. Small businesses interested in receiving funding must fill out a pre-grant application online by May 29, 2020 at:
http://revenue.nh.gov
http://goferr.nh.gov",2020-05-18 19:12:26,"Chris Sununu","Republican",NA,NA
